43,제주도,제주시,교통,제주도민,여,1281,2355,219347989
44,제주도,제주시,교통,제주도민,남,4168,9866,921060041
45,제주도,제주시,교통,제주도민,여,1378,2288,170954860
46,제주도,제주시,교통,제주도민,남,3031,6292,531541227
47,제주도,제주시,교통,제주도민,여,1346,2182,150404194
48,제주도,제주시,교통,제주도민,남,2543,4746,401682962
49,제주도,제주시,교통,제주도민,여,917,1395,79875110
50,제주도,제주시,교통,제주도민,남,1321,2189,127771280
51,제주도,제주시,교통,제주도민,여,4,7,256358
52,제주도,제주시,교통,제주도민,남,11,13,556617
53,제주도,제주시,교통,제주도민,여,300,409,19972931
54,제주도,제주시,교통,제주도민,남,469,738,33131050
55,제주도,제주시,교통,내국인관광객,여,451,559,28560555
56,제주도,제주시,교통,내국인관광객,남,1181,1467,85914244
57,제주도,제주시,교통,내국인관광객,여,1129,1420,70322221
58,제주도,제주시,교통,내국인관광객,남,2610,3239,187875865
59,제주도,제주시,교통,내국인관광객,여,1337,1680,73711183
60,제주도,제주시,교통,내국인관광객,남,2857,3627,197872983
61,제주도,제주시,교통,내국인관광객,여,1562,1890,63559241
62,제주도,제주시,교통,내국인관광객,남,2864,3384,142231817
63,제주도,제주시,교통,내국인관광객,여,14,17,392900
64,제주도,제주시,교통,내국인관광객,남,25,29,705703
65,제주도,제주시,교통,내국인관광객,여,1719,2009,50911641
66,제주도,제주시,교통,내국인관광객,남,1695,1942,68591961
67,제주도,제주시,유흥,제주도민,여,294,378,43409110
68,제주도,제주시,유흥,제주도민,남,1252,1843,236672289
69,제주도,제주시,유흥,제주도민,여,948,1194,101733275
70,제주도,제주시,유흥,제주도민,남,4030,6047,879301490
71,제주도,제주시,유흥,제주도민,여,1390,1712,149290960
72,제주도,제주시,유흥,제주도민,남,4601,6753,1087845622
73,제주도,제주시,유흥,제주도민,여,1047,1304,83918573
74,제주도,제주시,유흥,제주도민,남,2963,3965,486783855
75,제주도,제주시,유흥,제주도민,여,42,63,2430900
76,제주도,제주시,유흥,제주도민,남,69,93,4791510
77,제주도,제주시,유흥,제주도민,여,1627,2274,101603580
78,제주도,제주시,유흥,제주도민,남,2401,3556,232900740
79,제주도,제주시,유흥,내국인관광객,여,76,98,15906200
80,제주도,제주시,유흥,내국인관광객,남,234,294,43076000
81,제주도,제주시,유흥,내국인관광객,여,207,237,32006400
82,제주도,제주시,유흥,내국인관광객,남,782,1052,177804380
83,제주도,제주시,유흥,내국인관광객,여,220,256,27837373
84,제주도,제주시,유흥,내국인관광객,남,913,1276,216974300
85,제주도,제주시,유흥,내국인관광객,여,252,322,20334000
86,제주도,제주시,유흥,내국인관광객,남,754,997,114918200
87,제주도,제주시,유흥,내국인관광객,여,7,13,559700
88,제주도,제주시,유흥,내국인관광객,남,4,6,585500
89,제주도,제주시,유흥,내국인관광객,여,378,468,22051700
90,제주도,제주시,유흥,내국인관광객,남,538,734,39909955
91,제주도,제주시,식음료,제주도민,여,9619,16917,553040525
92,제주도,제주시,식음료,제주도민,남,17456,34829,1386168632
93,제주도,제주시,식음료,제주도민,여,22271,47983,1426704390
94,제주도,제주시,식음료,제주도민,남,31612,73241,2677623804
95,제주도,제주시,식음료,제주도민,여,32684,80019,2001259416
96,제주도,제주시,식음료,제주도민,남,37971,91126,3072843541
97,제주도,제주시,식음료,제주도민,여,26450,61995,1392458502
98,제주도,제주시,식음료,제주도민,남,29911,71942,2012042808
99,제주도,제주시,식음료,제주도민,여,1922,4526,54922167
0,제주도,제주시,식음료,제주도민,남,1703,4087,59242442
1,제주도,제주시,식음료,제주도민,여,22609,58885,1079710520
2,제주도,제주시,식음료,제주도민,남,20183,52283,1177177852
3,제주도,제주시,식음료,내국인관광객,여,3432,4683,169156209
4,제주도,제주시,식음료,내국인관광객,남,6503,9620,384008936
5,제주도,제주시,식음료,내국인관광객,여,8738,12195,401238930
6,제주도,제주시,식음료,내국인관광객,남,15710,24658,973177635
7,제주도,제주시,식음료,내국인관광객,여,11686,17544,530041047
8,제주도,제주시,식음료,내국인관광객,남,18443,29954,998648314
9,제주도,제주시,식음료,내국인관광객,여,15619,22925,562195533
10,제주도,제주시,식음료,내국인관광객,남,20014,31667,889153494
11,제주도,제주시,식음료,내국인관광객,여,468,739,11830740
12,제주도,제주시,식음료,내국인관광객,남,438,644,11875570
13,제주도,제주시,식음료,내국인관광객,여,17865,26709,536235139
14,제주도,제주시,식음료,내국인관광객,남,14313,22758,496482176
15,제주도,제주시,숙박,제주도민,여,241,354,57047747
16,제주도,제주시,숙박,제주도민,남,431,596,249038339
17,제주도,제주시,숙박,제주도민,여,374,522,161486158
18,제주도,제주시,숙박,제주도민,남,855,1177,225591647
19,제주도,제주시,숙박,제주도민,여,545,694,107319419
20,제주도,제주시,숙박,제주도민,남,1051,1415,139464868
21,제주도,제주시,숙박,제주도민,여,293,383,36885391
22,제주도,제주시,숙박,제주도민,남,654,883,111992634
23,제주도,제주시,숙박,제주도민,여,15,20,932992
24,제주도,제주시,숙박,제주도민,남,21,24,1007100
25,제주도,제주시,숙박,제주도민,여,395,512,21686651
